-0.0662037093325446	0.00697922000000007
-0.0663361093325446	-0.00114828
-0.0652912093325446	-0.01023328
-0.0626108093325446	-0.02016778
-0.0577806093325446	-0.03068838
-0.0502441093325446	-0.0413167799999999
-0.0396713093325446	-0.05146898
-0.0264269093325446	-0.06127638
-0.0264101093325446	-0.06125278
-0.0110537093325446	-0.07173378
0.0109165906674554	-0.0863347799999999
0.0344455906674554	-0.10239878
0.0597855906674554	-0.11985378
0.0869205906674557	-0.13903378
0.115824590667456	-0.16030878
0.146547590667456	-0.18393978
0.178717590667456	-0.20959878
0.210145590667456	-0.23616478
0.240674590667456	-0.26375878
0.270151590667456	-0.29247178
0.298528590667456	-0.32227278
0.326097590667456	-0.35347178
0.353131590667456	-0.38649178
0.379587590667456	-0.42132778
0.405499590667456	-0.45791778
0.429455590667456	-0.49394478
0.451762590667456	-0.52949078
0.472558590667456	-0.56448778
0.492052590667456	-0.59882638
0.508000590667456	-0.62674888
0.521020590667456	-0.64912108
0.531576590667456	-0.66708758
0.539977590667456	-0.68160828
0.546454590667456	-0.69345528
0.551490590667456	-0.70308948
0.555461590667456	-0.71088718
0.558621590667456	-0.71718338
0.561131590667456	-0.72226798
0.563054590667456	-0.72640788
0.564656590667456	-0.72971528
0.566028590667456	-0.73233548
0.567218590667456	-0.73439848
0.568419590667456	-0.73588688
0.569729590667456	-0.73714318
0.571104590667456	-0.73818778
0.572529590667456	-0.73898968
0.573996590667456	-0.73952298
0.575446590667456	-0.73981498
0.576848590667456	-0.73990028
0.578183590667456	-0.73980818
0.579422590667456	-0.73956498
0.580575590667456	-0.73919338
0.581677590667456	-0.73869018
0.582757590667456	-0.73803648
0.583808590667456	-0.73720798
0.584792590667456	-0.73620588
0.585677590667456	-0.73501998
0.586422590667456	-0.73364888
0.586967590667456	-0.73210448
0.587276590667456	-0.73040748
0.587316590667456	-0.72859218
0.587039590667456	-0.72669878
0.586396590667456	-0.72464298
0.585527590667456	-0.72211778
0.584372590667456	-0.71901408
0.582894590667456	-0.71518298
0.581089590667456	-0.71042168
0.578918590667456	-0.70449258
0.576231590667456	-0.69713868
0.572897590667456	-0.68802058
0.568744590667456	-0.67672088
0.563394590667456	-0.66227288
0.556836590667456	-0.64457518
0.548324590667456	-0.62158558
0.539387590667456	-0.59744588
0.530004590667456	-0.57209878
0.521041590667456	-0.54786178
0.512095590667456	-0.52361778
0.503181590667456	-0.49936178
0.494276590667456	-0.47510278
0.485365590667456	-0.45084678
0.476436590667456	-0.42659678
0.467472590667456	-0.40235978
0.460441590667456	-0.38340378
0.454039590667456	-0.36636978
0.448207590667456	-0.35106578
0.442895590667456	-0.33731778
0.438070590667456	-0.32496078
0.433710590667456	-0.31384678
0.430032590667456	-0.30461378
0.426301590667456	-0.29540278
0.422480590667456	-0.28610978
0.418029590667456	-0.27544678
0.412824590667456	-0.26321978
0.406717590667456	-0.24920078
0.400502590667456	-0.23531278
0.394172590667456	-0.22156078
0.387721590667456	-0.20794878
0.381149590667456	-0.19447978			
0.374345590667456	-0.18094778		
0.367150590667456	-0.16710678		
0.359531590667456	-0.15295778		
0.351438590667456	-0.13852278		
0.342833590667456	-0.12380578		
0.333659590667456	-0.10883578		
0.323867590667456	-0.09363078
0.313378590667456	-0.07823578
0.302110590667456	-0.06270778
0.289986590667456	-0.04709878
0.276793590667456	-0.03138978
0.262345590667456	-0.01569078
0.246505590667456	-0.000154780000000019
0.229033590667456	0.01492022
0.209823590667456	0.02930422
0.190713590667456	0.04146922
0.171520590667456	0.05170522
0.152393590667456	0.06009422
0.133431590667456	0.06661322
0.114782590667456	0.07136122
0.0965845906674557	0.0745332200000001
0.0789435906674557	0.0763672200000001
0.0619315906674554	0.0770152200000001
0.0455935906674554	0.07656322
0.0299685906674554	0.07513322
0.0150675906674554	0.07291822
0.000854490667455417	0.07025022
-0.0127072093325446	0.06729222
-0.0254182093325446	0.06328422
-0.0351548093325446	0.05830522
-0.0434863093325446	0.05214322
-0.0504208093325446	0.04514922
-0.0559865093325446	0.03762522
-0.0602488093325446	0.0298122200000001
-0.0632936093325446	0.0219362200000001
-0.0652393093325446	0.01415022
-0.0661748093325446	0.00697722000000001
-0.0663072093325446	-0.00114678000000001
-0.0652628093325446	-0.01022778
-0.0625836093325446	-0.02015778
-0.0577556093325446	-0.03067378
-0.0502222093325446	-0.0412977799999999
-0.0396527093325446	-0.05144678
-0.0264101093325446	-0.06125278
