-0.0190831850032107	-0.0227656	0.1
-0.0169477850032107	-0.0244567	0.1
-0.0146656850032107	-0.0259438	0.1
-0.0121324850032107	-0.0272717	0.1
-0.00934778500321069	-0.0283952	0.1
-0.00631708500321069	-0.0292638	0.1
-0.00631438500321069	-0.0292519	0.1
-0.00305268500321069	-0.02981032	0.1
0.000416414996789311	-0.029999717203	0.1
0.00405601499678931	-0.02975826	0.1
0.00781481499678931	-0.0290234	0.1
0.0116239149967893	-0.0277347	0.1
0.0153954149967893	-0.0258376	0.1
0.0193885149967893	-0.0233861	0.1
0.0240158149967893	-0.0206292	0.1
0.0293820149967893	-0.0175368	0.1
0.0355907149967893	-0.0140253	0.1
0.0428337149967893	-0.0101887	0.1
0.0513971149967893	-0.0062774	0.1
0.0615319149967893	-0.002391	0.1
0.0735362149967893	0.000894299999999997	0.1
0.0876832149967893	0.0032016	0.1
0.104147214996789	0.0040896	0.1
0.123227214996789	0.002754	0.1
0.142307214996789	-0.00138	0.1
0.161379214996789	-0.0081819	0.1
0.180644214996789	-0.0177678	0.1
0.199835214996789	-0.030121013	0.1
0.218848214996789	-0.0451762	0.1
0.237634214996789	-0.0628084	0.1
0.256282214996789	-0.0828071	0.1
0.274934214996789	-0.1050556	0.1
0.293663214996789	-0.12955	0.1
0.312546214996789	-0.1563	0.1
0.331682214996789	-0.185328	0.1
0.351035214996789	-0.216765	0.1
0.370596214996789	-0.250739	0.1
0.390347214996789	-0.287389	0.1
0.409619214996789	-0.325376	0.1
0.426962214996789	-0.361579	0.1
0.442588214996789	-0.396038	0.1
0.456683214996789	-0.428795	0.1
0.469443214996789	-0.459887	0.1
0.481018214996789	-0.489373	0.1
0.491595214996789	-0.517291	0.1
0.501301214996789	-0.543701	0.1
0.510241214996789	-0.568668	0.1
0.518503214996789	-0.592257	0.1
0.526164214996789	-0.614532	0.1
0.533277214996789	-0.635564	0.1
0.539376214996789	-0.653883	0.1
0.544616214996789	-0.669832	0.1
0.549132214996789	-0.683716	0.1
0.553015214996789	-0.695802	0.1
0.556349214996789	-0.706325	0.1
0.559215214996789	-0.715486	0.1
0.561685214996789	-0.723459	0.1
0.563815214996789	-0.730397	0.1
0.565655214996789	-0.736435	0.1
0.567245214996789	-0.741688	0.1
0.568619214996789	-0.746258	0.1
0.569809214996789	-0.750234	0.1
0.571225214996789	-0.753639	0.1
0.573154214996789	-0.756573	0.1
0.575460214996789	-0.758996	0.1
0.578016214996789	-0.760898	0.1
0.580711214996789	-0.762293	0.1
0.583452214996789	-0.763211	0.1
0.586163214996789	-0.763693	0.1
0.588783214996789	-0.763787	0.1
0.591269214996789	-0.763544	0.1
0.593588214996789	-0.763014	0.1
0.595824214996789	-0.762201	0.1
0.598044214996789	-0.761057	0.1
0.600194214996789	-0.759557	0.1
0.602210214996789	-0.757681	0.1
0.604015214996789	-0.755423	0.1
0.605522214996789	-0.75279	0.1
0.606637214996789	-0.749805	0.1
0.607260214996789	-0.746518	0.1
0.607289214996789	-0.743007	0.1
0.606631214996789	-0.739379	0.1
0.605823214996789	-0.736518	0.1
0.604894214996789	-0.733229	0.1
0.603825214996789	-0.729446	0.1
0.602595214996789	-0.725096	0.1
0.601181214996789	-0.720093	0.1
0.599554214996789	-0.71434	0.1
0.597683214996789	-0.707724	0.1
0.595530214996789	-0.700116	0.1
0.593054214996789	-0.691367	0.1
0.590206214996789	-0.681306	0.1
